biosample_id,raw_data_identifier,eluent_introduction_category,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-dd2wy976,5D8_3_77_sandin-54-s012-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-sbxbyj04,2A1_3_32_jensen-43-s005-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-prtvqf07,5D1_3_63_girguis-50-s003-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-g7n0t064,1H12_3_31_jensen-43-s016-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-awbfcx71,4B12_3_52_pinto-63-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-nt5fgp68,7C6_8_26_song-51-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-5sssee54,2D9_4_73_rohwer-85-s016-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-mdjzwf88,1A2_1_2_berry-2-s009-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-rymrbd67,4E2_1_57_thomas-18-s052-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-t4qhe818,7A8_8_7_song-52-s007-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ajb5x617,6E9_7_43_distel-72-s005-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-n0574x53,2D1_4_29_rohwer-85-s012-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ymptrf74,5F3_4_28_mousseau-88-s013-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8qdykb22,4E5_1_65_thomas-18-s036-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-e5vw0b85,6C2_5_14_mousseau-88-s097-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-26rxcm44,4E4_1_63_thomas-18-s047-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-wa1qqz30,6E12_7_52_distel-72-s004-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8e432w27,5A4_2_14_angenent-65-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-x5xj6p33,1D12_1_69_berry-2-s020-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-kgf5cz37,4F10_7_16_zaneveld-9-s009-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-rekjvr92,4A9_2_42_pinto-63-s020-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-dbjnkh38,5F6_4_32_mousseau-88-s046-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-carq0d43,5E1_4_11_mousseau-88-s002-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-hssfx833,7E9_8_49_song-53-s012-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-zqs8cv49,4F4_7_7_zaneveld-9-s014-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-10czxf79,1E7_2_8_bowen-74-s011-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8a9nh559,4H3_7_39_thomas-18-s012-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-fy05wd88,1C3_1_36_mayer-34-s003-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-rtd0qz18,6D8_5_35_mousseau-88-s108-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-cnwpfb50,4E12_7_1_thomas-18-s001-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-emmkhn09,5B11_3_13_sandin-54-s004-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ajqc6593,7G2_8_63_song-51-s014-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-9484e072,3F7_2_37_bittleston-68-s012-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-aygsfg85,6D4_5_31_mousseau-88-s112-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-nm73we33,3F10_2_44_uren-82-s009-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-5p41f286,4H1_7_37_thomas-18-s029-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-na464h17,5C9_3_54_girguis-50-s004-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-wx8sqe84,6B3_5_1_mousseau-88-s082-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ym0r3495,4F12_7_21_zaneveld-9-s016-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-rmae3e55,2D11_5_4_rohwer-86-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-62anmw82,5H4_4_58_mousseau-88-s062-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-pap8v842,6C1_5_13_mousseau-88-s083-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-n7ccva60,1D2_1_52_berry-2-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-t23xm067,1D3_1_53_berry-2-s011-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-78whey36,1F7_2_56_bowen-74-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-4ga0zr42,4A10_2_46_pinto-63-s025-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-sqdep036,1F8_2_58_bowen-74-s003-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-bdv19h20,3F4_2_25_uren-82-s008-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-v8m4je39,3H8_7_58_zaneveld-9-s010-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-k0trwf39,6E11_7_50_distel-72-s003-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-5jd2b969,3A3_3_73_mcmahon-21-s009-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-wmtgtj48,6C10_5_23_mousseau-88-s087-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-krhkkq92,5B7_3_5_sandin-54-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-geyh3j18,1E8_2_12_bowen-74-s005-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-fgv4qz58,6E8_7_33_distel-72-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-97nam530,5D10_4_1_mousseau-88-s033-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8ym8ej29,6E3_7_18_distel-72-s008-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-e3vbad66,5H9_4_63_mousseau-88-s051-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-z6va8y29,2A2_3_33_jensen-43-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-dg5nfe27,1G6_2_77_bowen-74-s016-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-vmjx9x73,6E5_7_28_distel-72-s012-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-gkpqw834,1F5_2_45_bowen-74-s015-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-vv5sjw02,6A7_4_74_mousseau-88-s056-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-1b0wkq73,5B3_2_71_minich-76-s006-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-wg35h511,2C7_4_9_rohwer-85-s017-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ebqw6x04,7D12_8_41_song-51-s001-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-dqth3s86,4G3_7_24_thomas-18-s030-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-1g0a3624,1E9_2_22_bowen-74-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-cpx7e317,1D11_1_64_berry-2-s003-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-q58wrs65,2C2_4_2_rohwer-85-s023-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-2rtk4045,2A6_3_38_mayer-33-s002-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-799beb21,3G8_2_75_bittleston-68-s002-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-6agnjn87,1G8_2_81_rohwer-85-s006-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-v15sb159,1F4_2_39_bowen-74-s014-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-bea5je06,4E7_1_67_thomas-18-s055-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-axfff262,1B11_1_32_berry-2-s014-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-96fvcn18,4H10_7_48_zaneveld-9-s017-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-xy31tp80,4C9_1_6_thomas-18-s045-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-k51ex265,2C6_4_8_rohwer-85-s009-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-nzeg8c33,6E1_7_13_distel-72-s010-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-vq7w1151,4F1_7_3_thomas-18-s016-a03.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-pt8nke67,6B7_5_7_mousseau-88-s090-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ghy6hd29,5B5_3_1_sandin-54-s007-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8pwwr630,7C9_8_28_song-51-s010-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-ymzd2846,7H5_8_76_song-52-s015-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8806nw34,5G6_4_48_mousseau-88-s066-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-zhqbj232,5F7_4_35_mousseau-88-s042-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-cap69m58,7G12_8_71_song-51-s013-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-1026rp71,1E4_1_74_berry-2-s012-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-sd922469,4H7_7_44_thomas-18-s023-a04.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-63ph9851,6A10_4_77_mousseau-88-s032-a02.raw,liquid_chromatography,ProcessedSample8_bulk_feces,bulk_feces
nmdc:bsm-11-8fbm4j90,3E11_2_16_uren-82-s001-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-tdhtk140,EMP_Feces_tucker_58_s009_a03_M_328.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-66x7j573,EMP_Feces_tucker_58_s001_a03_M_323.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-8fbm4j90,EMP_Feces_uren_82_s001_a03_M_308.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-9r6a7p14,EMP_Feces_uren_82_s002_a03_M_309.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-tt19mv67,EMP_Feces_tucker_58_s005_a03_M_326.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-mks1hr39,EMP_Feces_uren_82_s003_a03_M_310.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-x1hxsf43,EMP_Feces_rohwer_86_s001_a03_M_282.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-hw79fz90,EMP_Feces_tucker_58_s007_a03_M_327.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-y68pm938,EMP_Feces_tucker_58_s002_a03_M_324.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-rmemv529,EMP_Feces_uren_82_s012_a03_M_304.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-5jsxqr93,EMP_Feces_uren_82_s011_a03_M_303.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-xcdrqh43,EMP_Feces_tucker_58_s003_a03_M_325.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-y9ze8791,EMP_Feces_rohwer_86_s003_a03_M_284.cdf,gas_chromatography,ProcessedSample5_filter_feces,filter_feces
nmdc:bsm-11-q3epjb75,3A11_6_7_palenik-42-s013-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-mks1hr39,3E8_2_13_uren-82-s003-a04_20190211074818.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-6ptnxv16,3B8_6_15_palenik-42-s018-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-v2n82452,3C11_6_29_palenik-42-s008-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-ssz2ne60,3D8_6_37_tucker-58-s010-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-j6d0dx47,3A7_6_3_tait-77-s003-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-sxnz1010,3A4_6_1_palenik-42-s011-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-y68pm938,3B3_6_10_tucker-58-s002-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-5h32je24,3D9_6_38_tait-77-s002-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-ftz4ph38,3C6_6_24_tucker-58-s008-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-ewn00q64,3B11_6_17_palenik-42-s007-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-twwe1c26,3D11_6_40_palenik-42-s009-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-y9ze8791,3G9_5_25_rohwer-86-s003-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-a9qf0z73,3G12_7_10_distel-72-s014-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-5jsxqr93,3F12_2_49_uren-82-s011-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-x1hxsf43,3G10_5_38_rohwer-86-s001-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-acjdxe56,3D10_6_39_tucker-58-s014-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-xcdrqh43,3B4_6_11_tucker-58-s003-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-66x7j573,3C2_6_20_tucker-58-s001-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-w9xzaf08,3D3_6_33_tucker-58-s015-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-n34wzy59,3B6_6_13_tucker-58-s016-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-7a1f9309,3B5_6_12_palenik-42-s004-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-bb1k1c11,3C8_6_26_palenik-42-s019-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-70jtfq47,3B2_6_9_palenik-42-s015-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-rmemv529,3F11_2_47_uren-82-s012-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-tt19mv67,3B9_6_16_tucker-58-s005-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-9r6a7p14,3F5_2_30_uren-82-s002-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-s25bjd37,3C9_6_27_palenik-42-s010-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-gq705x76,3A8_6_4_tait-77-s006-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-dmrhp126,3D6_6_35_tucker-58-s004-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-024rsd62,3B7_6_14_palenik-42-s017-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-tdhtk140,3E2_6_43_tucker-58-s009-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-8p95bf71,3C4_6_22_tait-77-s001-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-gkv5mp66,3E1_6_42_palenik-42-s006-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-hw79fz90,3B1_6_8_tucker-58-s007-a04.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-h8bb7t58,3E3_6_44_tait-77-s004-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-v9f3nm92,3D12_6_41_palenik-42-s001-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-0dxyhz83,3C1_6_19_palenik-42-s014-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-a48txp52,3D2_6_32_palenik-42-s002-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-cj7vfc97,3C3_6_21_tucker-58-s012-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-dsw66p12,3A9_6_5_tucker-58-s013-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-wtr7vf39,3G11_7_2_distel-72-s015-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-b0dbzb52,3C7_6_25_tait-77-s005-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-pc4p0255,3B12_6_18_palenik-42-s003-a02_20190209212644.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-5xv7p049,3C5_6_23_palenik-42-s020-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-mks1hr39,3E8_2_13_uren-82-s003-a04_20190211074818.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-4jxw8910,3D4_6_34_palenik-42-s012-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-9pkwtm92,3C12_6_30_tucker-58-s011-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-pc4p0255,3B12_6_18_palenik-42-s003-a02_20190209212644.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-p1t73m37,3D7_6_36_tait-77-s007-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-j3qwej19,3C10_6_28_palenik-42-s005-a02.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-epx18907,3A6_6_2_tait-77-s009-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-5gj9kv68,3A10_6_6_tucker-58-s006-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-qef6qx49,3D1_6_31_tait-77-s008-a03.raw,liquid_chromatography,ProcessedSample8_filter_feces,filter_feces
nmdc:bsm-11-89q03t84,8H3_Seedorf71-PP1soil-8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-v68rva88,8E8_Schmidt56-soil-Nepal-5096.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-kd6btp32,EMP_Cen12_12_084_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-30npyx54,EMP_Cen16_12_086_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-8s8j4g78,EMP_Sdf_JP3_22_075_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-fbffh618,EMP_TDT8_028_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-yqbvt475,EMP_Cen03_14_092_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-7nhy7j41,EMP_Feces_king_27_s017_a03_M_221.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-d6yrc334,EMP_Myr_14_NRCS0331_043_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-ky8xb849,EMP_Stgn_p_t15_32m_094_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-mj333737,EMP_TDS4_027_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-8r7d4q55,EMP_TDT1_026_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-06pa9m89,EMP_Sdf_JP1_18_071_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-b5sgas28,EMP_Myr_8_NRCS0176_035_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-k0f2e518,EMP_Sch_P_7_4_067_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-sfttwm48,EMP_Sch_N_6_068_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-ca72ag06,EMP_Sch_P_7_3_069_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-zq2aws57,EMP_Sdf_JP2_20_073_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-e8cxq764,EMP_Myr_18_NRCS0426_034_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-ysrg0a54,EMP_Cen19_12_093_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-0hahtj72,EMP_Sch_N_camp2_064_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-fmcpm424,EMP_TDS8_024_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-6f7spm34,EMP_Sdf_P1_2_076_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-67mbca64,EMP_McR3_12_004_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-72f2yc02,EMP_Sdf_PP2_10_078_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-h5xk1m91,EMP_Feces_metcalf_40_s013_a03_M_075.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-j0vn9c78,EMP_TDI1_031_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-extjxz24,EMP_Feces_metcalf_40_s003_a03_M_070.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-3ekef286,EMP_Feces_king_27_s007_a03_M_214.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-nb4ffr83,EMP_Sch_N_4_049_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-5pcpjc96,EMP_Sdf_BP3_28_080_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-kmwkfk87,EMP_McR3_2_005_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
nmdc:bsm-11-sf482t83,EMP_Myr_16_NRCS0371_042_GC.cdf,gas_chromatography,ProcessedSample6_bulk_soil,bulk_soil
