raw_data_identifier,biosample_id,biosample_name,material_processing_protocol_id,match_confidence,processedsample_placeholder
Miesel_60009_13_KONZ_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9070.raw,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_13_KONZ_A1_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9091.raw,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_13_KONZ_A1_PRE_Met_SPE_r1_300SA_IATp03_9289.raw,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_13_KONZ_A1_PRE_Met_SPE_r2_300SA_IATp03_9593.raw,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_14_MLBS_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9071.raw,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_14_MLBS_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9128.raw,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_14_MLBS_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9173.raw,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_14_MLBS_A_PRE_Met_SPE_r2_300SA_IATp03_9628.raw,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_15_MOAB_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9018.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_15_MOAB_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9079.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_15_MOAB_A_PRE_Met_SPE_r1_300SA_IATp03_9262.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_15_MOAB_A_PRE_Met_SPE_r2_300SA_IATp03_9643.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_16_NGPR_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9022.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_16_NGPR_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9160.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_16_NGPR_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9196.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_16_NGPR_A_PRE_Met_SPE_r2_300SA_IATp03_9603.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_17_NIWO_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9047.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_17_NIWO_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9104.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_17_NIWO_A_PRE_Met_SPE_r1_300SA_IATp03_9294.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_17_NIWO_A_PRE_Met_SPE_r2_300SA_IATp03_9562.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_18_OSBS_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9054.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_18_OSBS_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9130.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_18_OSBS_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9191.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_18_OSBS_A_PRE_Met_SPE_r2_300SA_IATp03_9589.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_19_RMNP_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9032.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_19_RMNP_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9126.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_19_RMNP_A1_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9179.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_19_RMNP_A1_PRE_Met_SPE_r2_300SA_IATp03_9584.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_20_SERC_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9012.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_20_SERC_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9148.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_20_SERC_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9189.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_20_SERC_A_PRE_Met_SPE_r2_300SA_IATp03_9629.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_21_SJER_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8990.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_21_SJER_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9137.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_21_SJER_A_PRE_Met_SPE_r1_300SA_IATp03_9251.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_21_SJER_A_PRE_Met_SPE_r2_300SA_IATp03_9597.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_22_SOAP_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9057.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_22_SOAP_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9085.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_22_SOAP_A_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9184.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_22_SOAP_A_PRE_Met_SPE_r2_300SA_IATp03_9579.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_23_STEI_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9033.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_23_STEI_A1_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9094.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_23_STEI_A1_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9192.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_23_STEI_A1_PRE_Met_SPE_r2_300SA_IATp03_9623.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_24_TALL_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9043.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_24_TALL_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9131.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_24_TALL_A1_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9241.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_24_TALL_A1_PRE_Met_SPE_r2_300SA_IATp03_9587.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_25_TREE_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9029.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_25_TREE_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9162.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_25_TREE_A1_PRE_Met_SPE_r1_300SA_IATp03_9292.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_25_TREE_A1_PRE_Met_SPE_r2_300SA_IATp03_9565.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_26_UNDE_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8996.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_26_UNDE_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9155.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_26_UNDE_A_PRE_Met_SPE_r1_300SA_IATp03_9279.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_26_UNDE_A_PRE_Met_SPE_r2_300SA_IATp03_9640.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_27_WREF_A1_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9060.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_27_WREF_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9107.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample6_NOM
Miesel_60009_27_WREF_A1_PRE_Met_SPE_r1_300SA_IATp03_9277.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_27_WREF_A1_PRE_Met_SPE_r2_300SA_IATp03_9598.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,NOM,high,ProcessedSample7_NOM
Miesel_60009_37_ABBY_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9021.raw,nmdc:bsm-11-t2j2tb83,EMSL 37 ABBY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_37_ABBY_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9118.raw,nmdc:bsm-11-t2j2tb83,EMSL 37 ABBY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_37_ABBY_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9178.raw,nmdc:bsm-11-t2j2tb83,EMSL 37 ABBY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_37_ABBY_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9630.raw,nmdc:bsm-11-t2j2tb83,EMSL 37 ABBY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_38_BARR_Oaf_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9053.raw,nmdc:bsm-11-g55mqq95,EMSL 38 BARR_Oaf_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_38_BARR_Oaf_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9142.raw,nmdc:bsm-11-g55mqq95,EMSL 38 BARR_Oaf_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_38_BARR_Oaf_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9183.raw,nmdc:bsm-11-g55mqq95,EMSL 38 BARR_Oaf_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_38_BARR_Oaf_POST_MST_33_Met_SPE_r2_300SA_IATp03_9635.raw,nmdc:bsm-11-g55mqq95,EMSL 38 BARR_Oaf_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_39_BLAN_Ap1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8994.raw,nmdc:bsm-11-0n65yd98,EMSL 39 BLAN_Ap1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_39_BLAN_Ap1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9089.raw,nmdc:bsm-11-0n65yd98,EMSL 39 BLAN_Ap1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_39_BLAN_Ap1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9260.raw,nmdc:bsm-11-0n65yd98,EMSL 39 BLAN_Ap1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_39_BLAN_Ap1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9616.raw,nmdc:bsm-11-0n65yd98,EMSL 39 BLAN_Ap1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_40_BONA_Oea_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9035.raw,nmdc:bsm-11-89sqhh96,EMSL 40 BONA_Oea_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_40_BONA_Oea_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9078.raw,nmdc:bsm-11-89sqhh96,EMSL 40 BONA_Oea_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_40_BONA_Oea_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9239.raw,nmdc:bsm-11-89sqhh96,EMSL 40 BONA_Oea_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_40_BONA_Oea_POST_MST_33_Met_SPE_r2_300SA_IATp03_9605.raw,nmdc:bsm-11-89sqhh96,EMSL 40 BONA_Oea_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_41_CLBJ_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9039.raw,nmdc:bsm-11-2cj4cf88,EMSL 41 CLBJ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_41_CLBJ_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9133.raw,nmdc:bsm-11-2cj4cf88,EMSL 41 CLBJ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_41_CLBJ_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9188.raw,nmdc:bsm-11-2cj4cf88,EMSL 41 CLBJ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_41_CLBJ_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9602.raw,nmdc:bsm-11-2cj4cf88,EMSL 41 CLBJ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_42_CPER_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9011.raw,nmdc:bsm-11-9hpkqy23,EMSL 42 CPER_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_42_CPER_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9097.raw,nmdc:bsm-11-9hpkqy23,EMSL 42 CPER_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_42_CPER_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9290.raw,nmdc:bsm-11-9hpkqy23,EMSL 42 CPER_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_42_CPER_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9641.raw,nmdc:bsm-11-9hpkqy23,EMSL 42 CPER_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_43_DCFS_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9023.raw,nmdc:bsm-11-mzz92d33,EMSL 43 DCFS_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_43_DCFS_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9080.raw,nmdc:bsm-11-mzz92d33,EMSL 43 DCFS_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_43_DCFS_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9270.raw,nmdc:bsm-11-mzz92d33,EMSL 43 DCFS_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_43_DCFS_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9636.raw,nmdc:bsm-11-mzz92d33,EMSL 43 DCFS_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_44_DELA_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9061.raw,nmdc:bsm-11-zjb1z714,EMSL 44 DELA_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_44_DELA_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9132.raw,nmdc:bsm-11-zjb1z714,EMSL 44 DELA_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_44_DELA_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9175.raw,nmdc:bsm-11-zjb1z714,EMSL 44 DELA_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_44_DELA_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9578.raw,nmdc:bsm-11-zjb1z714,EMSL 44 DELA_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_45_DSNY_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9042.raw,nmdc:bsm-11-8bg8gj60,EMSL 45 DSNY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_45_DSNY_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9081.raw,nmdc:bsm-11-8bg8gj60,EMSL 45 DSNY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_45_DSNY_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9268.raw,nmdc:bsm-11-8bg8gj60,EMSL 45 DSNY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_45_DSNY_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9566.raw,nmdc:bsm-11-8bg8gj60,EMSL 45 DSNY_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_46_GRSM_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9028.raw,nmdc:bsm-11-262q3j19,EMSL 46 GRSM_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_46_GRSM_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9152.raw,nmdc:bsm-11-262q3j19,EMSL 46 GRSM_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_46_GRSM_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9257.raw,nmdc:bsm-11-262q3j19,EMSL 46 GRSM_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_46_GRSM_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9609.raw,nmdc:bsm-11-262q3j19,EMSL 46 GRSM_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_47_HEAL_Oae_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9007.raw,nmdc:bsm-11-56ck4y26,EMSL 47 HEAL_Oae_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_47_HEAL_Oae_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9135.raw,nmdc:bsm-11-56ck4y26,EMSL 47 HEAL_Oae_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_47_HEAL_Oae_POST_MST_33_Met_SPE_r1_300SA_IATp03_9283.raw,nmdc:bsm-11-56ck4y26,EMSL 47 HEAL_Oae_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_47_HEAL_Oae_POST_MST_33_Met_SPE_r2_300SA_IATp03_9572.raw,nmdc:bsm-11-56ck4y26,EMSL 47 HEAL_Oae_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_48_JORN_Ak_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9068.raw,nmdc:bsm-11-ypsg5973,EMSL 48 JORN_Ak_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_48_JORN_Ak_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9112.raw,nmdc:bsm-11-ypsg5973,EMSL 48 JORN_Ak_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_48_JORN_Ak_POST_MST_33_Met_SPE_r1_300SA_IATp03_9287.raw,nmdc:bsm-11-ypsg5973,EMSL 48 JORN_Ak_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_48_JORN_Ak_POST_MST_33_Met_SPE_r2_300SA_IATp03_9614.raw,nmdc:bsm-11-ypsg5973,EMSL 48 JORN_Ak_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_49_KONZ_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9017.raw,nmdc:bsm-11-8e8v8k74,EMSL 49 KONZ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_49_KONZ_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9105.raw,nmdc:bsm-11-8e8v8k74,EMSL 49 KONZ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_49_KONZ_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9293.raw,nmdc:bsm-11-8e8v8k74,EMSL 49 KONZ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_49_KONZ_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9573.raw,nmdc:bsm-11-8e8v8k74,EMSL 49 KONZ_A1_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_50_MLBS_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9001.raw,nmdc:bsm-11-0vgkpt58,EMSL 50 MLBS_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_50_MLBS_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9143.raw,nmdc:bsm-11-0vgkpt58,EMSL 50 MLBS_A_POST_NotGr_MST_33,NOM,high,ProcessedSample6_NOM
Miesel_60009_50_MLBS_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9288.raw,nmdc:bsm-11-0vgkpt58,EMSL 50 MLBS_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
Miesel_60009_50_MLBS_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9581.raw,nmdc:bsm-11-0vgkpt58,EMSL 50 MLBS_A_POST_NotGr_MST_33,NOM,high,ProcessedSample7_NOM
