ftp_location,raw_data_file_short,extracted_info,biosample_id,instrument_used,chromat_configuration_name,mass_spec_configuration_name,url,biosample.associated_studies,material_processing_type
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run563.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run563.mzML,"{'sample_part': 'BESC-351-Corv-RZM_2', 'base_id': 'BESC-351-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-hhb2g180,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run563.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run262.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run262.mzML,"{'sample_part': 'BESC-351-Corv-LM_3', 'base_id': 'BESC-351-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-zsdrmw76,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run262.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1032.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1032.mzML,"{'sample_part': 'BESC-351-Corv-RM_3', 'base_id': 'BESC-351-', 'location': 'Co', 'tissue': 'root', 'replicate': '3'}",nmdc:bsm-11-p4wss361,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1032.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run648.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run648.mzML,"{'sample_part': 'BESC-351-Corv-RZM_3', 'base_id': 'BESC-351-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '3'}",nmdc:bsm-11-z1r5gy96,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run648.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run131.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run131.mzML,"{'sample_part': 'BESC-360-Clat-LM_2', 'base_id': 'BESC-360-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-ppp4fk41,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run131.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run818.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run818.mzML,"{'sample_part': 'BESC-360-Clat-RM_2', 'base_id': 'BESC-360-', 'location': 'CL', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-m0h9cb45,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run818.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run450.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run450.mzML,"{'sample_part': 'BESC-360-Clat-RZM_2', 'base_id': 'BESC-360-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-adzwqg44,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run450.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run222.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run222.mzML,"{'sample_part': 'BESC-13-Clat-LM_3', 'base_id': 'BESC-13-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-73zqmh40,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run222.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1019.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1019.mzML,"{'sample_part': 'BESC-13-Clat-RM_3', 'base_id': 'BESC-13-', 'location': 'CL', 'tissue': 'root', 'replicate': '3'}",nmdc:bsm-11-jq2e3v76,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1019.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run575.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run575.mzML,"{'sample_part': 'BESC-13-Clat-RZM_3', 'base_id': 'BESC-13-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '3'}",nmdc:bsm-11-k3zdem68,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run575.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run277.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run277.mzML,"{'sample_part': 'BESC-360-Clat-LM_3', 'base_id': 'BESC-360-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-pygdem51,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run277.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run204.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run204.mzML,"{'sample_part': 'BESC-360-Corv-LM_2', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-hv1hv533,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run204.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RM_BESC-360-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run907.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RM_BESC-360-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run907.mzML,"{'sample_part': 'BESC-360-Corv-RM_2', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-cz68sy30,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RM_BESC-360-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run907.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run548.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run548.mzML,"{'sample_part': 'BESC-360-Corv-RZM_2', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-4yy9a239,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run548.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42LM_BESC-360-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run225.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42LM_BESC-360-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run225.mzML,"{'sample_part': 'BESC-360-Corv-LM_3', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-91bdea61,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42LM_BESC-360-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run225.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RM_BESC-360-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1028.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RM_BESC-360-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1028.mzML,"{'sample_part': 'BESC-360-Corv-RM_3', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'root', 'replicate': '3'}",nmdc:bsm-11-3nffqc45,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RM_BESC-360-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1028.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run651.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run651.mzML,"{'sample_part': 'BESC-360-Corv-RZM_3', 'base_id': 'BESC-360-', 'location': 'Co', 'tissue': 'rhizo', 'replicate': '3'}",nmdc:bsm-11-v85xpj21,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run651.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run52.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run52.mzML,"{'sample_part': 'BESC-388-Clat-LM_1', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '1'}",nmdc:bsm-11-dva76848,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run52.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RM_BESC-388-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run709.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RM_BESC-388-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run709.mzML,"{'sample_part': 'BESC-388-Clat-RM_1', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'root', 'replicate': '1'}",nmdc:bsm-11-k9192006,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RM_BESC-388-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run709.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run405.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run405.mzML,"{'sample_part': 'BESC-388-Clat-RZM_1', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '1'}",nmdc:bsm-11-9gmcv191,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run405.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44LM_BESC-388-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run165.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44LM_BESC-388-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run165.mzML,"{'sample_part': 'BESC-388-Clat-LM_2', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '2'}",nmdc:bsm-11-6ya0cs71,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44LM_BESC-388-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run165.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RM_BESC-388-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run815.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RM_BESC-388-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run815.mzML,"{'sample_part': 'BESC-388-Clat-RM_2', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'root', 'replicate': '2'}",nmdc:bsm-11-v0p16d89,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RM_BESC-388-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run815.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run511.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run511.mzML,"{'sample_part': 'BESC-388-Clat-RZM_2', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'rhizo', 'replicate': '2'}",nmdc:bsm-11-nn5snj10,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run511.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/rawdata/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run286.mzML,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run286.mzML,"{'sample_part': 'BESC-388-Clat-LM_3', 'base_id': 'BESC-388-', 'location': 'CL', 'tissue': 'leaf', 'replicate': '3'}",nmdc:bsm-11-z4hspp43,QExactHF03,JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run286.mzML&forceDownload=true,['nmdc:sty-11-r2h77870'],unknown
