raw_data_file_short,biosample_id,biosample.associated_studies,material_processing_type,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,execution_resource,instrument_used,file_name,instrument_analysis_end_date,url
8A11_MacRae3-soil-9.raw,nmdc:bsm-11-n7pnrm79,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A11_MacRae3-soil-9.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8A11_MacRae3-soil-9.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8A11_MacRae3-soil-9.raw,2019-02-07T20:49:26Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8A11_MacRae3-soil-9.raw
8F5_Schmidt56-soil-Nepal-8.raw,nmdc:bsm-11-sv1hnq21,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F5_Schmidt56-soil-Nepal-8.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8F5_Schmidt56-soil-Nepal-8.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8F5_Schmidt56-soil-Nepal-8.raw,2019-02-08T12:06:32Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8F5_Schmidt56-soil-Nepal-8.raw
8A9_MacRae3-soil-1.raw,nmdc:bsm-11-68nyxy83,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A9_MacRae3-soil-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8A9_MacRae3-soil-1.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8A9_MacRae3-soil-1.raw,2019-02-07T20:22:34Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8A9_MacRae3-soil-1.raw
8D10_Myrold59-soil-14-NRCS0331.raw,nmdc:bsm-11-d6yrc334,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D10_Myrold59-soil-14-NRCS0331.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8D10_Myrold59-soil-14-NRCS0331.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8D10_Myrold59-soil-14-NRCS0331.raw,2019-02-08T06:23:56Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8D10_Myrold59-soil-14-NRCS0331.raw
8D4_Myrold59-soil-9-NRCS0181.raw,nmdc:bsm-11-szgg1x10,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D4_Myrold59-soil-9-NRCS0181.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8D4_Myrold59-soil-9-NRCS0181.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8D4_Myrold59-soil-9-NRCS0181.raw,2019-02-08T05:03:23Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8D4_Myrold59-soil-9-NRCS0181.raw
8H2_Seedorf71-PP3soil-12.raw,nmdc:bsm-11-823zf212,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H2_Seedorf71-PP3soil-12.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8H2_Seedorf71-PP3soil-12.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8H2_Seedorf71-PP3soil-12.raw,2019-02-08T17:53:59Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8H2_Seedorf71-PP3soil-12.raw
8E9_Schmidt56-soil-Nepal-7.raw,nmdc:bsm-11-4e8mpm31,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E9_Schmidt56-soil-Nepal-7.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8E9_Schmidt56-soil-Nepal-7.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8E9_Schmidt56-soil-Nepal-7.raw,2019-02-08T09:21:57Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8E9_Schmidt56-soil-Nepal-7.raw
8A10_MacRae3-soil-4.raw,nmdc:bsm-11-yygmyt30,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A10_MacRae3-soil-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8A10_MacRae3-soil-4.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8A10_MacRae3-soil-4.raw,2019-02-07T20:36:00Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8A10_MacRae3-soil-4.raw
8D8_Myrold59-soil-4-NRCS0066.raw,nmdc:bsm-11-yh0g4n37,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D8_Myrold59-soil-4-NRCS0066.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8D8_Myrold59-soil-4-NRCS0066.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8D8_Myrold59-soil-4-NRCS0066.raw,2019-02-08T05:57:05Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8D8_Myrold59-soil-4-NRCS0066.raw
8A7_MacRae3-soil-3.raw,nmdc:bsm-11-jnycd390,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A7_MacRae3-soil-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8A7_MacRae3-soil-3.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8A7_MacRae3-soil-3.raw,2019-02-07T19:55:43Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8A7_MacRae3-soil-3.raw
8D6_Myrold59-soil-12-NRCS0261.raw,nmdc:bsm-11-yckdh163,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D6_Myrold59-soil-12-NRCS0261.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8D6_Myrold59-soil-12-NRCS0261.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8D6_Myrold59-soil-12-NRCS0261.raw,2019-02-08T05:30:14Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8D6_Myrold59-soil-12-NRCS0261.raw
8G3_Seedorf71-JP1soil-18.raw,nmdc:bsm-11-06pa9m89,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8G3_Seedorf71-JP1soil-18.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8G3_Seedorf71-JP1soil-18.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8G3_Seedorf71-JP1soil-18.raw,2019-02-08T14:51:11Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8G3_Seedorf71-JP1soil-18.raw
8C12_Myrold59-soil-18-NRCS0426.raw,nmdc:bsm-11-e8cxq764,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C12_Myrold59-soil-18-NRCS0426.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8C12_Myrold59-soil-18-NRCS0426.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8C12_Myrold59-soil-18-NRCS0426.raw,2019-02-08T04:09:41Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8C12_Myrold59-soil-18-NRCS0426.raw
8E7_Schmidt56-soil-Peru-25-2.raw,nmdc:bsm-11-xmdtzk62,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E7_Schmidt56-soil-Peru-25-2.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8E7_Schmidt56-soil-Peru-25-2.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8E7_Schmidt56-soil-Peru-25-2.raw,2019-02-08T08:55:08Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8E7_Schmidt56-soil-Peru-25-2.raw
8F3_Schmidt56-soil-Peru-85-1.raw,nmdc:bsm-11-z1cd0z73,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F3_Schmidt56-soil-Peru-85-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8F3_Schmidt56-soil-Peru-85-1.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8F3_Schmidt56-soil-Peru-85-1.raw,2019-02-08T11:39:43Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8F3_Schmidt56-soil-Peru-85-1.raw
8H4_Seedorf71-BP1soil-24.raw,nmdc:bsm-11-e1wey408,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H4_Seedorf71-BP1soil-24.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8H4_Seedorf71-BP1soil-24.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8H4_Seedorf71-BP1soil-24.raw,2019-02-08T18:20:46Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8H4_Seedorf71-BP1soil-24.raw
9B4_stegen-permafrost-t15-80m.raw,nmdc:bsm-11-a1mb8028,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B4_stegen-permafrost-t15-80m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9B4_stegen-permafrost-t15-80m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9B4_stegen-permafrost-t15-80m.raw,2019-02-09T01:37:24Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9B4_stegen-permafrost-t15-80m.raw
9B2_stegen-permafrost-t15-44m.raw,nmdc:bsm-11-p2h9n451,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B2_stegen-permafrost-t15-44m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9B2_stegen-permafrost-t15-44m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9B2_stegen-permafrost-t15-44m.raw,2019-02-09T01:10:34Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9B2_stegen-permafrost-t15-44m.raw
9A5_stegen-permafrost-t15-92m.raw,nmdc:bsm-11-p37dc885,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A5_stegen-permafrost-t15-92m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A5_stegen-permafrost-t15-92m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A5_stegen-permafrost-t15-92m.raw,2019-02-08T22:39:18Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A5_stegen-permafrost-t15-92m.raw
9A11_stegen-permafrost-t15-64m.raw,nmdc:bsm-11-yrksyx63,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A11_stegen-permafrost-t15-64m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A11_stegen-permafrost-t15-64m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A11_stegen-permafrost-t15-64m.raw,2019-02-08T23:59:54Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A11_stegen-permafrost-t15-64m.raw
9A9_stegen-permafrost-t15-40m.raw,nmdc:bsm-11-9macc146,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A9_stegen-permafrost-t15-40m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A9_stegen-permafrost-t15-40m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A9_stegen-permafrost-t15-40m.raw,2019-02-08T23:33:02Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A9_stegen-permafrost-t15-40m.raw
9A4_stegen-permafrost-t15-32m.raw,nmdc:bsm-11-ky8xb849,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A4_stegen-permafrost-t15-32m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A4_stegen-permafrost-t15-32m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A4_stegen-permafrost-t15-32m.raw,2019-02-08T22:25:52Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A4_stegen-permafrost-t15-32m.raw
9B1_stegen-permafrost-t15-12m.raw,nmdc:bsm-11-7mscvd47,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B1_stegen-permafrost-t15-12m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9B1_stegen-permafrost-t15-12m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9B1_stegen-permafrost-t15-12m.raw,2019-02-09T00:57:09Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9B1_stegen-permafrost-t15-12m.raw
9A7_stegen-permafrost-t15-60m.raw,nmdc:bsm-11-mczws366,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A7_stegen-permafrost-t15-60m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A7_stegen-permafrost-t15-60m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A7_stegen-permafrost-t15-60m.raw,2019-02-08T23:06:11Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A7_stegen-permafrost-t15-60m.raw
9B3_stegen-permafrost-t15-4m.raw,nmdc:bsm-11-j9v5kc93,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B3_stegen-permafrost-t15-4m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9B3_stegen-permafrost-t15-4m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9B3_stegen-permafrost-t15-4m.raw,2019-02-09T01:24:00Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9B3_stegen-permafrost-t15-4m.raw
9A12_stegen-permafrost-t15-100m.raw,nmdc:bsm-11-2ah5z651,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A12_stegen-permafrost-t15-100m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A12_stegen-permafrost-t15-100m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A12_stegen-permafrost-t15-100m.raw,2019-02-09T00:13:19Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A12_stegen-permafrost-t15-100m.raw
9A10_stegen-permafrost-t15-104m.raw,nmdc:bsm-11-dbr4yn11,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A10_stegen-permafrost-t15-104m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/9A10_stegen-permafrost-t15-104m.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,9A10_stegen-permafrost-t15-104m.raw,2019-02-08T23:46:28Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE9/9A10_stegen-permafrost-t15-104m.raw
8B2_TGP13.raw,nmdc:bsm-11-be37rn65,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B2_TGP13.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B2_TGP13.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B2_TGP13.raw,2019-02-07T22:00:08Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B2_TGP13.raw
8B4_TGP3.raw,nmdc:bsm-11-195jdb89,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B4_TGP3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B4_TGP3.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B4_TGP3.raw,2019-02-07T22:26:57Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B4_TGP3.raw
8B11_TGP1.raw,nmdc:bsm-11-hpps8442,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B11_TGP1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B11_TGP1.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B11_TGP1.raw,2019-02-08T00:00:58Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B11_TGP1.raw
8B5_TGP5.raw,nmdc:bsm-11-7pj71g20,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B5_TGP5.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B5_TGP5.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B5_TGP5.raw,2019-02-07T22:40:25Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B5_TGP5.raw
8C7_TGP9.raw,nmdc:bsm-11-vc8awb15,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C7_TGP9.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8C7_TGP9.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8C7_TGP9.raw,2019-02-08T02:18:48Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8C7_TGP9.raw
8C1_TGP15.raw,nmdc:bsm-11-eetfqc55,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C1_TGP15.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8C1_TGP15.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8C1_TGP15.raw,2019-02-08T00:58:14Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8C1_TGP15.raw
8B9_TGP7.raw,nmdc:bsm-11-4ps4sv81,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B9_TGP7.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B9_TGP7.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B9_TGP7.raw,2019-02-07T23:34:07Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B9_TGP7.raw
8B8_TGP11.raw,nmdc:bsm-11-r7vc3h67,['nmdc:sty-11-547rwq94'],unknown,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B8_TGP11.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/processed/202507/8B8_TGP11.corems,LC-MS Metabolomics Method for EMP 500 Samples,LC-MS Chromatography Configuration for EMP 500 Samples,EMSL-RZR,QExactHF03,8B8_TGP11.raw,2019-02-07T23:20:41Z,wget ftp://massive-ftp.ucsd.edu/v02/MSV000083475/raw/RAW/PLATE8and9/8B8_TGP11.raw
